id,title,price,original_price,sold,store_name,store_link,product_link
110,4 Color Oversize Ski Hoodie Men Women Warm Windproof Waterproof Snow Hoodie Ski Jacket Snowboarding Hoodie Jackets Ski Equipment,MYR167.97,MYR0,10 sold,Unikiwi Store,//www.aliexpress.com/store/1101132883,//www.aliexpress.com/store/1101132883
111,Cotton Vintage Print Floral Dresses 2024 Women Casual Loose Long Sleeve Dress Femme Robe Vestidos Elegant Spring Autumn Clothing,MYR45.33,MYR0,48 sold,AnGenk Clothing Store,//www.aliexpress.com/store/1101796964,//www.aliexpress.com/store/1101796964
112,2024 Y2K Streetwear Multiple Pockets Baggy Cargo Jeans Pants For Women Clothing Vintage Loose Women Denim Trousers Pantalon,MYR155.44,MYR0,700+ sold,ZHILIN Store Store,//www.aliexpress.com/store/1103562416,//www.aliexpress.com/store/1103562416
113,Black Jeans Women American Style Y2K 90S Vintage High Waisted Jean Straight Trouser Streetwear Casual Loose Wide Leg Denim Pants,MYR102.19,MYR0,,ZHILIN Store Store,//www.aliexpress.com/store/1103562416,//www.aliexpress.com/store/1103562416
114,DEAT Women's Denim Skirt Colored Plaid Patchwork Irregular Deconstructed A-line High Waist Mini Skirt 2025 Spring New Fashion,MYR84.04,MYR0,,DEAT Denim Boutique Store,//www.aliexpress.com/store/1102658688,//www.aliexpress.com/store/1102658688
115,Purple jeans American High Street Fashion with holes dirty Vintage wash splashed straight Stylish Elastic slim jeans brand Pants,MYR163.96,MYR58.87,56 sold,Shop1103886024 Store,//www.aliexpress.com/store/1103875100,//www.aliexpress.com/store/1103875100
116,Damascus Syria Hoodie Women/Men Harajuku Aesthetic Graphic Hoodies Autumn Winter Streetwear Casual Fleece Pullovers Sweatshirts,MYR26.98,MYR173.49,3 sold,Shop1103927006 Store,//www.aliexpress.com/store/1103917035,//www.aliexpress.com/store/1103917035
117,90’s Low Rise Y2K Super T Bootcut Flared Jeans Street Denim Pants Harajuku High Waist Straight Leg Wide Leg Jeans,MYR63.53,MYR236.34,169 sold,Eminem Store,//www.aliexpress.com/store/1102839300,//www.aliexpress.com/store/1102839300
118,Modigirl Fall Winter Women's Faux Pu Long Pants 2024 Loose Pleated Button Streetwear High Waisted Wide Leg Trousers for woman,MYR133.55,MYR51.17,8 sold,Modigirl Store,//www.aliexpress.com/store/1103467117,//www.aliexpress.com/store/1103467117
119,Japanese White Kawaii Plush Sweatshirt Jacket Casual Warm Rabbit Ears Hoodies Female Autumn Winter Cute Bow Sweatshirts Coats,MYR190.67,MYR42.06,21 sold,Tisha Store,//www.aliexpress.com/store/1101890251,//www.aliexpress.com/store/1101890251
120,2024 New Hello Kitty Cartoon Family Women Hoodie Cartoon Anime Men Pullover 2024 New Spring Autumn Couple Sweatshirt Clothes Top,MYR19.28,MYR53.56,44 sold,Cartoon Style Store,//www.aliexpress.com/store/1103738222,//www.aliexpress.com/store/1103738222
121,Mini Skirts Womens 2024 Summer Japanese School Pleated Skirts High Waist Kawaii Cute Pink Plaid Skirt Uniform Harajuku Jupe,MYR4.51,MYR637.83,700+ sold,UETEEY-No1 Store,//www.aliexpress.com/store/1103982117,//www.aliexpress.com/store/1103982117
122,ZAFUL Women's Casual Cowgirl Horse Cactus Graphic Pattern Drop Shoulder Long Sleeves Pullover Hoodie,MYR96.45,MYR52.12,7 sold,ZAFUL Fashion Store,//www.aliexpress.com/store/1102126682,//www.aliexpress.com/store/1102126682
123,Woman Korean Jeans Chic Denim Streetwear Pants All-match Hot Y2k Office Lady Ins Wash Tie-dyed Low Waist Tight Bodycon Casual,MYR46.46,MYR0,10 sold,Shop1103690304 Store,//www.aliexpress.com/store/1103698141,//www.aliexpress.com/store/1103698141
124,Harajuku Punk Black White Piano Keys Skirts Sweet Lace Ruched Cake Skirt for Women Y2k High Waist All-match Faldas Mujer,MYR104.41,MYR0,408 sold,Y2K Wholesale Store,//www.aliexpress.com/store/1102375274,//www.aliexpress.com/store/1102375274
125,New in Christmas Dress Women's Secret Clothes Sexy Slim Red Short Dress Pajama Erotic Lingerie Winter Hotsweet Bodycon Nightwear,MYR24.64,MYR0,3 sold,SYSD Store,//www.aliexpress.com/store/1102911964,//www.aliexpress.com/store/1102911964
126,"Women's astico denim imitation sexy leggings, high waist pants, fitness, slim, push up, shorts, summer, 2025",MYR17.46,MYR0,12 sold,HOYU Women&#39;s Clothes Store,//www.aliexpress.com/store/1104334780,//www.aliexpress.com/store/1104334780
127,Winter simple plush hooded jacket for women y2k Harajuku retro long-sleeved goth plus velvet warm slim zipper cardigan jacket,MYR103.32,MYR0,37 sold,Aquarius 11 Store,//www.aliexpress.com/store/1102250379,//www.aliexpress.com/store/1102250379
128,2019 New Spring Summer Women Work Wear Ink Print Retro Cotton Linen Designs Casual Dresses Slim WhiteHigh Quality Oversized fas,MYR605.94,MYR0,11 sold,Shop911111042 Store,//www.aliexpress.com/store/1101572148,//www.aliexpress.com/store/1101572148
129,Mia Muse Women's Hoodies All Season Fashion Casual Pullover Long Sleeve Hoodie Daily Hoodies,MYR49.26,MYR0,15 sold,Mia Muse Store,//www.aliexpress.com/store/1104195239,//www.aliexpress.com/store/1104195239
130,Happy New Year 2025 New Year Eve Party Sweatshirt,MYR61.74,MYR0,8 sold,Ergou Customized Clothing Store,//www.aliexpress.com/store/1104186405,//www.aliexpress.com/store/1104186405
131,Goth Hoodies Women High Street Harajuku Retro Hip Hop Y2K Zip Up Hoodie Loose Sweatshirt Hoodie Clothes Hoodie streetwear kpop,MYR33.72,MYR0,19 sold,Paris Tower Store,//www.aliexpress.com/store/1101242068,//www.aliexpress.com/store/1101242068
132,Curled Wide Leg Jeans Women Vintage Classic High Waist Straight Female Cotton Denim Pants with Belt 2023 Fashion,MYR236,MYR0,,Oceane Store,//www.aliexpress.com/store/1101791578,//www.aliexpress.com/store/1101791578
133,Japanese Blossom Sakura Printing Hoodies Casual Winter Fleece Hooded Pullovers Sudaderas Women/Men Clothing Flowers Graphic Tops,MYR24.78,MYR0,,B Dropshipping Store,//www.aliexpress.com/store/1101494097,//www.aliexpress.com/store/1101494097
134,Y2K New Fashion Oversized Skull Print Baggy Jeans Women Streetwear Vintage Gothic Popular Casual High Waist Wide Leg Pants,MYR102.61,MYR177.7,89 sold,Y2K Fashion Clothes Store,//www.aliexpress.com/store/1103305478,//www.aliexpress.com/store/1103305478
135,Delta Sigma Theta Sorority Print Pleated Sweatshirts,MYR93.54,MYR57.77,2 sold,Ladyboutiquebd Dropshipping Store,//www.aliexpress.com/store/1102984086,//www.aliexpress.com/store/1102984086
136,New Y2k Zip Up Hoodie Oversized Pattern Printed Long Sleeved Sweatshirt Clothes Mens Womens Harajuku Pullover Hoodies Streetwear,MYR98.6,MYR81.17,6 sold,Y2K Street Clothes Store Store,//www.aliexpress.com/store/1103953167,//www.aliexpress.com/store/1103953167
137,VONDA 2024 Fashion Women Elegant Dress Vintage Printed Sundress Oversized Mini Dress Casual Loose Party Short Robe Vestidos,MYR53.76,MYR18.04,23 sold,VONDA Plus Store,//www.aliexpress.com/store/1101366519,//www.aliexpress.com/store/1101366519
138,Faux Suede Leather Straight-leg Pants Women High Waist Slim Stretch Leather Trousers Office Lady Seamless Leggings Autumn Custom,MYR124.56,MYR127.55,3 sold,sexy goddess club Store,//www.aliexpress.com/store/1101266004,//www.aliexpress.com/store/1101266004
139,Hiphop Rhinestones Sets Womens 2 Piece Streetwear Autumn Women's Slothes Zipper Hoodie Women 2 Piece Set Outfit,MYR56.75,MYR0,5 sold,Folira Clothing Store,//www.aliexpress.com/store/1104066314,//www.aliexpress.com/store/1104066314
140,Vintage Fashion Graphic Fairy Grunge Men Women Long-sleeved Zip Hoodie Jacket OverSize Streetwear Y2K Clothes Emo Pullover Top,MYR47.84,MYR0,50 sold,LonelyGirl Store,//www.aliexpress.com/store/1101729092,//www.aliexpress.com/store/1101729092
141,Happy 2025 New Year Retro Boho Disco Ball Cute Holiday Women Zip Hoodie,MYR61.74,MYR0,29 sold,Ergou Customized Clothing Store,//www.aliexpress.com/store/1104186405,//www.aliexpress.com/store/1104186405
142,Gothic punk dark style geometric print pullover hoodies for women clothes y2k vintage streetwear hip-hop couple baggy sweatshirt,MYR102.19,MYR0,43 sold,Bloewfeve Store,//www.aliexpress.com/store/1101894323,//www.aliexpress.com/store/1101894323
143,Y2k Women Graphic Punk Gothic Hoodies Clothes Harajuku Leopard Print Zip Up Hoodies Vintage High Street Fashion Streetwear EGirl,MYR55.5,MYR0,173 sold,Shop1102811874 Store,//www.aliexpress.com/store/1102811875,//www.aliexpress.com/store/1102811875
144,Gaono Lolita Cake Mini Skirts Women Japanese A-line High Waist Pleated Skirt Girly Kawaii Love Y2k Layered Skirts Fairy Outfit,MYR36.77,MYR0,1 sold,Gaono Official Store,//www.aliexpress.com/store/1101273253,//www.aliexpress.com/store/1101273253
145,Feather Dreamcatcher 3D Print Hoodies Women Casual Hooded Sweatshirts Streetwear Y2K Pullover Harajuku Tracksuit Female Clothing,MYR27.01,MYR0,10 sold,Shop1102800170 Store,//www.aliexpress.com/store/1102794290,//www.aliexpress.com/store/1102794290
146,Y2k New Oversized Letter Print Pullover Hoodie Women Jacket American High Street Brand Fashion Casual Loose Sweatshirt Men,MYR87.47,MYR0,332 sold,Windaster Store,//www.aliexpress.com/store/1101716958,//www.aliexpress.com/store/1101716958
147,Print Hoodies Casual Cartoon O Neck Velvet Cashmere Soft Warm Sportwear Sweatshirt Female Fleece Ladies Streetwear Tops Clothes,MYR25.88,MYR0,2 sold,Fangxu Store,//www.aliexpress.com/store/1101540885,//www.aliexpress.com/store/1101540885
148,Kawaii 90s Minnie Disney Hoodie Crop Top Mickey Mouse Women Hoodies Sweatshirt Kids Boys Girls Harajuku Streetwear Clothes,MYR7.88,MYR0,96 sold,Shop1104336084 Store,//www.aliexpress.com/store/1104333065,//www.aliexpress.com/store/1104333065
149,Arm Wrestlings T Shirt Summer Style Fitness Classic Short Sleeve for Men Designs Streetwear Tops Hip Hop Tees Unisex T Shirts,MYR21.98,MYR0,1 sold,GOKA Store,//www.aliexpress.com/store/1104098261,//www.aliexpress.com/store/1104098261
150,Multicolors Mesh Short Skirt for Women Elastic Dancewear Mini Skirt Fairy Yellow Tulle Skirt Mother Daughter SA634,MYR4.51,MYR0,53 sold,Aesthetic-Encounter Store,//www.aliexpress.com/store/1101540191,//www.aliexpress.com/store/1101540191
151,Women's Autumn And Winter Round Neck Hooded Versatile Hoodie With Letters USC Printed Casual Loose And Comfortable Women's,MYR66.19,MYR0,,Shop1104084488 Store,//www.aliexpress.com/store/1104085513,//www.aliexpress.com/store/1104085513
152,Y2K Black Fur Collar Zipper Sweatshirt Hoodie Sexy Women Sweatshirt Harajuku Goth Letter Graphic Print Slim Coat Winter Clothes,MYR90.9,MYR0,,Eucalyptuss Store,//www.aliexpress.com/store/1103579695,//www.aliexpress.com/store/1103579695
153,GarbGlory Autumn/Winter New Product Lazy Style Loose Washing Effect Round Neck Long Sleeve Button Sweatshirt,MYR74.88,MYR0,,BreathSunny Store,//www.aliexpress.com/store/1104056073,//www.aliexpress.com/store/1104056073
154,Sanrio Hello Kitty New Print Tops Hooded Women Men Autumn Winter Aesthetic Loose Sweatshirts Y2k Cute Pullovers Fashion Clothes,MYR94.17,MYR191.74,30 sold,Zaniso Store,//www.aliexpress.com/store/1102123885,//www.aliexpress.com/store/1102123885
155,Japanese mori girl style winter thick peter pan collar lace patchwork cartoon embroidery sweatshirts women pullover,MYR119.57,MYR698.43,1 sold,Enianechu Cotton Clothing Store,//www.aliexpress.com/store/1102892932,//www.aliexpress.com/store/1102892932
156,Retro Y2k Pants Hip Hop Goth Oversized Skull Pattern Baggy Jeans Wide Legs Low Waist Sports Skateboard Denim Trousers Streetwear,MYR85.07,MYR180.84,24 sold,Y2K Street Clothes Store Store,//www.aliexpress.com/store/1103953167,//www.aliexpress.com/store/1103953167
157,Women Vintage Style Cashmere Sweater Faire Isle Jacquard Sweater Thick Mock Neck Pullover Autumn Winter 100% Cashmere Knitwear,MYR345.26,MYR25.47,16 sold,CHICUU Store,//www.aliexpress.com/store/1103811319,//www.aliexpress.com/store/1103811319
158,Japanese Lolita Woman Dearmylove Short Suspender Skirt Student 2023 Spring Sweet Solid Color Elastic Waist Ruffles Skirts Women,MYR172.86,MYR175.9,4 sold,Purple Skye Store,//www.aliexpress.com/store/1101646141,//www.aliexpress.com/store/1101646141
159,Fashion Harajuku Autumn New Beauty and The Beast Cartoon Print Unisex Hoodies High Street Casual Pullovers Sweatshirts,MYR22.28,MYR67.64,1 sold,Shop5878344 Store,//www.aliexpress.com/store/1101401306,//www.aliexpress.com/store/1101401306
160,4tune full zipper sweatshirt American youth cardigan zipper jacket retro y2k hoodie women's casual loose sweatshirt,MYR51.84,MYR126.53,44 sold,Shop910329309 Store,//www.aliexpress.com/store/1101517044,//www.aliexpress.com/store/1101517044
161,2004 autumn and winter new fashion slimming POLO collar half open collar versatile 100% pure wool sweater,MYR103.74,MYR58.09,1 sold,WHUAZYAO Wanhua women&#39;s Sweater Store,//www.aliexpress.com/store/1104121777,//www.aliexpress.com/store/1104121777
162,Women Black Goth Ripped Jeans Vintage Cowboy Pants Aesthetic Harajuku Baggy Denim Trousers Y2k Oversize Trashy 2000s Emo Clothes,MYR109.34,MYR0,39 sold,Fala Store,//www.aliexpress.com/store/1102152240,//www.aliexpress.com/store/1102152240
163,Woman Clothing Halloween Hoodies Women Sweatshirts Y2k Hooded Shirt Harajuku Zip Hoodie Goth Blouse Autumn Womens Clothing Anime,MYR4.51,MYR0,164 sold,Shop1102593516 Store,//www.aliexpress.com/store/1102588511,//www.aliexpress.com/store/1102588511
164,2023 new Korean retro big pocket letter embroidery baggy blue jeans women's Y2K fashion high waist wide-leg pants straight pants,MYR73.67,MYR0,20 sold,Lexus Store,//www.aliexpress.com/store/1102334364,//www.aliexpress.com/store/1102334364
165,Polka Dot Geometry 3D Print T-Shirts Women V-Neck Casual Short Sleeve T Shirt Y2k Tops Harajuku Streetwear Tees Woman Clothing,MYR25.11,MYR0,3 sold,Shop1102800170 Store,//www.aliexpress.com/store/1102794290,//www.aliexpress.com/store/1102794290
166,Harajuku Plush Hat High Quality Letter Pattern Zipper Oversized Hoodie Women Winter Y2K Grunge Clothes Aesthetic Slim Sweatshirt,MYR127.7,MYR0,10 sold,Tizzyy Store,//www.aliexpress.com/store/1102280565,//www.aliexpress.com/store/1102280565
167,Women's Black Stretch Soft Cross Waist Flared Pants Yoga Casual Wide Leg Pants Sports Fitness Pants Women's Clothing,MYR4.51,MYR0,25 sold,Shop1104164385 Store,//www.aliexpress.com/store/1104152402,//www.aliexpress.com/store/1104152402
168,Disney Sanrio Hello Kitty 3D Hoodie Sweatshirt Woman Clothing Harajuku Long Sleeve Hooded Pullover Sweatshirts Sport Hoodies,MYR30.11,MYR0,1 sold,Fall In Love With You Clothes Store,//www.aliexpress.com/store/1103079606,//www.aliexpress.com/store/1103079606
169,Africa Women 3d Print Hoodies Men Women Fashion Hoodie Kids Sweatshit Girl Coats African Sweats Women's Clothing Oversized,MYR21.87,MYR0,11 sold,GLS Dropshipping Store Store,//www.aliexpress.com/store/1101854583,//www.aliexpress.com/store/1101854583
170,American Casual Fashion Y2K Womens Pullover Hoodie Plush Stitching Retro Leopard Print Trendy Warm Sweatshirt Sportswear Hoodies,MYR105.71,MYR0,4 sold,Galaxy Clothes Store,//www.aliexpress.com/store/1103944407,//www.aliexpress.com/store/1103944407
171,Sweet Cool Street Style Dark Halloween Double Zipper Stand Collar Long Sleeve Pu Splicing Print Fleece Sweatshirts Women Autumn,MYR165.7,MYR0,46 sold,Purple Skye Store,//www.aliexpress.com/store/1101646141,//www.aliexpress.com/store/1101646141
172,Babymonster Album Drip Hoodie 2024 Retro Women/men Harajuku Aesthetic Hoodies Unisex Autumn Winter Pullover Sweatshirt Vintage,MYR26.2,MYR0,,Shop1103927008 Store,//www.aliexpress.com/store/1103925011,//www.aliexpress.com/store/1103925011
173,Korean short down jacket with real fox fur collar 2024 new fashionable loose winter thick white duck down jacket,MYR589.93,MYR0,,Shop1104295004 Store,//www.aliexpress.com/store/1104283063,//www.aliexpress.com/store/1104283063
174,Undertale Sans Ugly Christmas Sweater Cartoon Anime Women Men Pullover Tops 2025 Fashion Couple Hoodie Sweatshirt,MYR36.71,MYR23.23,7 sold,Shop1103856359 Store,//www.aliexpress.com/store/1103862317,//www.aliexpress.com/store/1103862317
175,Bubu Dudu hoodies women y2k aesthetic japanese Kawaii sweatshirts Hooded Shirt women graphic tracksuit,MYR40.96,MYR78.2,67 sold,Shop1102669563 Store,//www.aliexpress.com/store/1102667628,//www.aliexpress.com/store/1102667628
176,Summer Sexy Dress Women Bodycon Mini Dress Glossy Sheer See Through Shiny Smooth Tight Black White Dress for Women Partyclub,MYR23.23,MYR177.7,18 sold,SORONSSY Official Store,//www.aliexpress.com/store/1101874282,//www.aliexpress.com/store/1101874282
177,Korean gentle and ladylike style camisole dress two-piece set,MYR97.29,MYR59.45,38 sold,Adress Store,//www.aliexpress.com/store/1104073012,//www.aliexpress.com/store/1104073012
178,Hot Anime Arcane Hoodie Harajuku Hip Hop Pullover Tops Sweatshirt Fans Gift Streetwear Women/Men Sweatshirts Pullovers Hooded,MYR38.32,MYR66.79,32 sold,Seeusen Store,//www.aliexpress.com/store/1104302437,//www.aliexpress.com/store/1104302437
179,Cleanfit Retro Tactical Camouflage Zipper Cotton-Padded Jacket Women's Y2K Harajuku Gothic Plush Warm Casual Hoodie Sweatshirt,MYR94.85,MYR94.67,10 sold,Cleanfit Clothing Store,//www.aliexpress.com/store/1103200284,//www.aliexpress.com/store/1103200284
180,Street Vintage Jeans New Y2K Harajuku Wash blue Multiple pockets Baggy Jeans Denim Pants Mens Womens High Waist Wide Trousers,MYR65.85,MYR62.82,1 sold,Lovely Bear Clothes Store,//www.aliexpress.com/store/1103039765,//www.aliexpress.com/store/1103039765
181,Eminem hoodies women japanese funny tracksuit Hooded Shirt women Winter sweater,MYR27.56,MYR103.02,2 sold,Shop1102647805 Store,//www.aliexpress.com/store/1102649752,//www.aliexpress.com/store/1102649752
182,Punk Gothic Red Plaid Mini Skirt Women Vintage Y2k E-girl Emo High Waist Cake Skirt Harajuku Street Fairycore Grunge Clubwear,MYR52.58,MYR0,33 sold,YOUPIN1 Store,//www.aliexpress.com/store/1101976579,//www.aliexpress.com/store/1101976579
183,Hotsweet Sleeveless Vintage Halter Chic Embroidered Bead Rhinestone Feather Spliced Slim Pencil Dress High Street Women Clothing,MYR110,MYR0,6 sold,Darling Store,//www.aliexpress.com/store/1102883824,//www.aliexpress.com/store/1102883824
184,Fashion retro simple letter print plush hooded jacket for women Korean y2k street hip hop waist design pink hoodie kawaii,MYR100.05,MYR0,1 sold,Pisces 22 Store,//www.aliexpress.com/store/1102246376,//www.aliexpress.com/store/1102246376
